amount,payment_method,bank,gateway,bank_status,gateway_status,auth_status,capture_status,merchant_order_status,merchant_fulfillment_status,webhook_status,webhook_http_code,webhook_attempt_count,settlement_status,refund_status,bank_reversal_status,bank_latency_ms,gateway_latency_ms,transaction_age_seconds,time_of_day_hour,retry_count,amount_deviation_score,historical_merchant_failure_rate,is_amount_matched,is_duplicate_candidate,target_incident_class
16812.37,CREDIT_CARD,ICICI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,PROCESSED,NONE,331837,334047,184098,14,0,0.345,0.062,1,0,ORDER_PAYMENT_CONFLICT
21581.97,NET_BANKING,PNB,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,EXPIRED,CANCELLED,DELIVERED,200,1,ON_HOLD,PROCESSED,NONE,291265,291767,216465,8,0,0.7266,0.078,1,0,ORDER_PAYMENT_CONFLICT
1002.11,CREDIT_CARD,PNB,PAYU,REVERSED,PENDING,TIMEOUT,AUTO_REFUNDED,FAILED,UNFULFILLED,DELIVERED,500,1,FAILED,MANUAL_INTERVENTION_REQUIRED,REJECTED_BY_BANK,33594,60148,80802,22,0,0.3918,0.021,1,0,UNRESOLVED
4383.13,CREDIT_CARD,ICICI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,EXPIRED,UNFULFILLED,DROPPED,0,3,ON_HOLD,NONE,NONE,221,417,73548,23,0,1.3069,0.0404,1,0,MISSING_WEBHOOK
5383.16,NET_BANKING,YES_BANK,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,454,663,76295,0,0,0.1215,0.0668,1,0,NORMAL
2967.9,UPI,INDUSIND,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,MANUAL_INTERVENTION_REQUIRED,AWAITING_ACK,218,442,44599,15,0,-0.152,0.0424,1,0,REFUND_UNCERTAINTY
5115.1,UPI,AXIS,RAZORPAY,DEBITED,FAILED,AUTHORIZED,AUTO_REFUNDED,PENDING_PAYMENT,RETURNED,DELIVERED,504,1,DISCREPANCY,NONE,NOT_INITIATED,106941,7556,70297,4,0,1.6922,0.053,1,0,UNRESOLVED
327.1,CREDIT_CARD,KOTAK,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,TIMED_OUT,500,4,ON_HOLD,NONE,NONE,382,389,143770,13,0,-0.2212,0.0438,1,0,MISSING_WEBHOOK
8383.42,UPI,AXIS,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,3596,3909,130942,8,0,1.3953,0.0362,1,0,NORMAL
430.61,UPI,PNB,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,DROPPED,0,4,PENDING,NONE,NONE,708,867,65140,22,0,-0.3375,0.0231,1,0,MISSING_WEBHOOK
1121.88,UPI,HDFC,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,PROCESSED,CREDITED_TO_CUSTOMER,451,677,141807,11,2,0.5582,0.039,1,1,DUPLICATE_PAYMENT
1787.4,CREDIT_CARD,SBI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,MANUAL_INTERVENTION_REQUIRED,NOT_INITIATED,255,411,195354,14,0,1.4825,0.0302,1,0,REFUND_UNCERTAINTY
3410.89,UPI,ICICI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,2,SETTLED,NONE,NONE,415,715,181193,11,0,0.7952,0.0412,1,0,NORMAL
5864.59,CREDIT_CARD,PNB,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,4276,4732,10554,7,0,0.2218,0.0646,1,0,NORMAL
406.37,CREDIT_CARD,PNB,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,EXPIRED,UNFULFILLED,FAILED,404,2,ON_HOLD,NONE,NONE,642,846,202806,16,0,-0.1534,0.0401,1,0,MISSING_WEBHOOK
772.36,CREDIT_CARD,AXIS,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,283,532,110358,9,0,-0.2979,0.0451,1,0,NORMAL
408.79,UPI,PNB,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PROCESSING,PROCESSING,DELIVERED,200,1,SETTLED,NONE,NONE,54839,57291,175189,15,0,-0.1484,0.0372,1,0,DELAYED_CONFIRMATION
534.72,NET_BANKING,KOTAK,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,FAILED,AWAITING_ACK,615,768,219955,20,0,0.114,0.0314,1,0,REFUND_UNCERTAINTY
2416.72,CREDIT_CARD,AXIS,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,649,789,105270,15,0,-0.3095,0.0433,1,0,NORMAL
474.77,UPI,KOTAK,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,MANUAL_INTERVENTION_REQUIRED,AWAITING_ACK,468,703,175447,17,0,-0.2696,0.0243,1,0,REFUND_UNCERTAINTY
9135.07,CREDIT_CARD,ICICI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,587,862,236266,14,0,0.9031,0.0636,1,0,NORMAL
1524.28,UPI,ICICI,CASHFREE,SUCCESS,FAILED,FAILED,FAILED,CANCELLED,CANCELLED,FAILED,504,1,ON_HOLD,NONE,NOT_INITIATED,925,65533,211480,1,0,1.345,0.0254,1,0,BANK_DEBIT_GATEWAY_FAILURE
104.78,NET_BANKING,ICICI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,NONE,294,450,133338,4,0,-0.6726,0.0464,1,0,SETTLEMENT_MISMATCH
303.9,UPI,INDUSIND,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,EXPIRED,CANCELLED,DELIVERED,200,1,ON_HOLD,INITIATED,NONE,259901,261546,31504,13,0,-0.3669,0.0355,1,0,ORDER_PAYMENT_CONFLICT
822.73,UPI,AXIS,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,SETTLED,NONE,NONE,74454,76154,115452,14,0,0.1427,0.0259,1,0,DELAYED_CONFIRMATION
16782.11,NET_BANKING,KOTAK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,4366,5241,11028,15,0,0.3426,0.0764,1,0,NORMAL
2155.8,UPI,SBI,STRIPE,SUCCESS,FAILED,AUTHORIZED,CAPTURED,FAILED,UNFULFILLED,DELIVERED,200,1,DISCREPANCY,MANUAL_INTERVENTION_REQUIRED,AWAITING_ACK,99934,52217,158676,22,1,-0.2301,0.0176,1,0,UNRESOLVED
874.26,CREDIT_CARD,HDFC,CASHFREE,SUCCESS,FAILED,FAILED,FAILED,CANCELLED,CANCELLED,NONE,500,1,ON_HOLD,INITIATED,NOT_INITIATED,802,93234,240445,21,0,-0.2052,0.0437,1,0,BANK_DEBIT_GATEWAY_FAILURE
12830.66,UPI,KOTAK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,267,555,44642,5,0,0.0265,0.0612,1,0,NORMAL
806.46,UPI,INDUSIND,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,TIMED_OUT,502,2,ON_HOLD,NONE,NONE,730,936,17497,20,0,0.2407,0.0305,1,0,MISSING_WEBHOOK
42966.27,NET_BANKING,INDUSIND,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,PROCESSED,NONE,347558,350053,89041,8,0,2.4373,0.0794,1,0,ORDER_PAYMENT_CONFLICT
653.26,UPI,SBI,BILLDESK,SUCCESS,FAILED,TIMEOUT,FAILED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,NONE,NOT_INITIATED,954,47382,195728,23,0,-0.0927,0.0282,1,0,BANK_DEBIT_GATEWAY_FAILURE
360.7,UPI,ICICI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,DROPPED,500,5,ON_HOLD,NONE,NONE,630,901,84735,9,0,-0.1412,0.0444,1,0,MISSING_WEBHOOK
985.31,DEBIT_CARD,INDUSIND,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,278,529,173896,14,0,0.3685,0.0251,1,0,NORMAL
5049.65,UPI,SBI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,INITIATED,AWAITING_ACK,257,551,6295,15,3,0.052,0.061,1,1,DUPLICATE_PAYMENT
3736.19,UPI,KOTAK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,FAILED,504,3,ON_HOLD,NONE,NONE,198,287,40083,13,0,0.3344,0.0233,1,0,MISSING_WEBHOOK
252.12,UPI,KOTAK,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,MANUAL_INTERVENTION_REQUIRED,AWAITING_ACK,314,497,150219,5,0,-0.3997,0.0364,1,0,REFUND_UNCERTAINTY
3534.62,CREDIT_CARD,ICICI,BILLDESK,DEBITED,TIMED_OUT,TIMEOUT,FAILED,CANCELLED,CANCELLED,NONE,0,1,ON_HOLD,NONE,NOT_INITIATED,1379,51545,183204,1,0,0.2624,0.0114,1,0,BANK_DEBIT_GATEWAY_FAILURE
4954.71,UPI,KOTAK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,2365,2688,39255,3,0,0.4156,0.0432,1,0,NORMAL
367.01,DEBIT_CARD,AXIS,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,343,556,199403,15,0,-0.2354,0.0462,1,0,NORMAL
438.59,UPI,INDUSIND,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,PROCESSED,NONE,322835,325220,19325,3,0,-0.6013,0.0553,1,0,ORDER_PAYMENT_CONFLICT
7664.95,UPI,INDUSIND,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,PROCESSED,CREDITED_TO_CUSTOMER,522,706,83855,3,3,3.0342,0.0597,1,1,DUPLICATE_PAYMENT
858.85,CREDIT_CARD,SBI,STRIPE,SUCCESS,FAILED,FAILED,FAILED,EXPIRED,CANCELLED,FAILED,0,1,ON_HOLD,PROCESSED,CREDITED_TO_CUSTOMER,1129,58237,29692,2,0,0.3213,0.0271,1,0,BANK_DEBIT_GATEWAY_FAILURE
412.7,UPI,INDUSIND,PAYU,REVERSED,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,FAILED,NOT_INITIATED,248,463,44652,19,0,-0.4268,0.0304,1,0,REFUND_UNCERTAINTY
3212.19,UPI,ICICI,RAZORPAY,SUCCESS,PENDING,TIMEOUT,PENDING,PAID,DELIVERED,RETRYING,504,1,ON_HOLD,NONE,AWAITING_ACK,13093,48476,49268,10,1,-0.3308,0.0607,1,0,UNRESOLVED
4857.55,CREDIT_CARD,INDUSIND,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,3,SETTLED,NONE,NONE,246,408,92499,2,0,0.3879,0.0469,1,0,NORMAL
731.69,DEBIT_CARD,HDFC,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,3152,3763,21216,20,0,0.1257,0.0252,1,0,NORMAL
821.39,CREDIT_CARD,ICICI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,689,848,107698,19,0,0.7112,0.0322,1,0,NORMAL
2961.35,CREDIT_CARD,YES_BANK,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,2,SETTLED,NONE,NONE,102669,106497,184519,11,0,0.5586,0.0575,1,0,DELAYED_CONFIRMATION
2652.74,NET_BANKING,SBI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,3791,4433,88243,13,0,0.3962,0.056,1,0,NORMAL
913.76,UPI,YES_BANK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,482,652,121318,11,0,0.9037,0.0485,1,0,NORMAL
3076.53,UPI,HDFC,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,739,916,151961,14,0,0.0988,0.0165,1,0,NORMAL
8514.42,UPI,SBI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,668,843,189743,23,0,1.4327,0.0364,1,0,NORMAL
854.75,DEBIT_CARD,ICICI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,NONE,AWAITING_ACK,497,650,78468,20,1,1.0351,0.0432,1,1,DUPLICATE_PAYMENT
190.76,UPI,KOTAK,PAYU,SUCCESS,FAILED,NONE,AUTO_REFUNDED,FAILED,CANCELLED,RETRYING,500,1,DISCREPANCY,PENDING,REJECTED_BY_BANK,95370,21728,7437,21,1,-0.5458,0.0436,1,0,UNRESOLVED
3400.9,UPI,YES_BANK,RAZORPAY,SUCCESS,PENDING,AUTHORIZED,FAILED,PAID,RETURNED,DELIVERED,500,1,FAILED,PENDING,REJECTED_BY_BANK,78607,6354,174622,15,2,0.2146,0.0161,1,0,UNRESOLVED
789.12,UPI,KOTAK,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,462,756,52701,14,0,-0.2826,0.0413,1,0,NORMAL
2538.02,DEBIT_CARD,YES_BANK,STRIPE,DEBITED,FAILED,NONE,FAILED,CANCELLED,CANCELLED,NONE,504,1,ON_HOLD,NONE,NOT_INITIATED,913,62153,159388,14,0,1.3073,0.0598,1,0,BANK_DEBIT_GATEWAY_FAILURE
3862.6,UPI,ICICI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,UNFULFILLED,TIMED_OUT,0,3,ON_HOLD,NONE,NONE,234,444,235271,15,0,0.1036,0.0387,1,0,MISSING_WEBHOOK
400.38,UPI,PNB,PAYU,PENDING,FAILED,TIMEOUT,PENDING,CANCELLED,RETURNED,RETRYING,504,1,ON_HOLD,PENDING,AWAITING_ACK,83571,109503,151916,3,3,-0.384,0.0235,1,0,UNRESOLVED
2648.0,UPI,ICICI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,702,928,8012,23,0,0.3937,0.0502,1,0,NORMAL
4308.84,NET_BANKING,SBI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,TIMED_OUT,500,2,ON_HOLD,NONE,NONE,362,478,106130,13,0,0.5389,0.0232,1,0,MISSING_WEBHOOK
508.89,UPI,SBI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,PENDING,REJECTED_BY_BANK,540,795,127812,2,0,0.2116,0.041,1,0,REFUND_UNCERTAINTY
902.05,UPI,PNB,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,4395,5268,55100,11,0,0.2528,0.0286,1,0,NORMAL
1932.93,CREDIT_CARD,SBI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,PENDING,PAID,PROCESSING,RETRYING,200,2,PENDING,NONE,NONE,67613,71035,9774,8,0,-0.3097,0.0135,1,0,DELAYED_CONFIRMATION
6863.29,EMI,YES_BANK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,PROCESSED,CREDITED_TO_CUSTOMER,634,793,184792,19,2,0.9609,0.0487,1,1,DUPLICATE_PAYMENT
2793.74,UPI,INDUSIND,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,PROCESSED,CREDITED_TO_CUSTOMER,645,759,18032,13,4,-0.2018,0.031,1,1,DUPLICATE_PAYMENT
9176.53,UPI,INDUSIND,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,EXPIRED,UNFULFILLED,DROPPED,500,2,ON_HOLD,NONE,NONE,653,868,9059,23,0,0.9118,0.0623,1,0,MISSING_WEBHOOK
3662.88,UPI,YES_BANK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,535,775,144206,2,0,0.3082,0.0145,1,0,NORMAL
520.79,UPI,AXIS,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,NONE,AWAITING_ACK,306,438,123901,16,1,0.085,0.0499,1,1,DUPLICATE_PAYMENT
483.26,UPI,HDFC,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,TIMED_OUT,500,4,PENDING,NONE,NONE,405,683,210904,23,0,0.1506,0.0426,1,0,MISSING_WEBHOOK
750.13,UPI,SBI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,4439,4940,177599,9,0,0.154,0.0377,1,0,NORMAL
801.09,CREDIT_CARD,INDUSIND,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,DROPPED,0,3,ON_HOLD,NONE,NONE,728,844,96373,12,0,0.2324,0.03,1,0,MISSING_WEBHOOK
8175.95,CREDIT_CARD,YES_BANK,PAYU,SUCCESS,FAILED,TIMEOUT,AUTO_REFUNDED,PAID,RETURNED,DROPPED,500,1,DISCREPANCY,FAILED,REJECTED_BY_BANK,3171,98746,149817,14,0,-0.3459,0.0715,1,0,UNRESOLVED
2431.25,EMI,PNB,RAZORPAY,SUCCESS,PENDING,NONE,CAPTURED,PENDING_PAYMENT,CANCELLED,DELIVERED,404,1,DISCREPANCY,NONE,AWAITING_ACK,7177,19092,100092,14,2,-0.3054,0.033,1,0,UNRESOLVED
1446.7,UPI,ICICI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,MANUAL_INTERVENTION_REQUIRED,AWAITING_ACK,198,388,116330,23,0,-0.6986,0.0639,1,0,REFUND_UNCERTAINTY
3197.8,UPI,HDFC,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,594,851,58120,9,0,-0.3338,0.0629,1,0,NORMAL
7716.49,CREDIT_CARD,SBI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,INITIATED,AWAITING_ACK,616,817,53919,17,4,-0.3827,0.0657,1,1,DUPLICATE_PAYMENT
371.27,UPI,YES_BANK,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,634,813,118600,23,0,-0.2265,0.0342,1,0,NORMAL
627.6,UPI,ICICI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,670,897,219471,23,0,-0.6697,0.0478,1,0,NORMAL
1496.35,CREDIT_CARD,SBI,CASHFREE,SUCCESS,FAILED,FAILED,NOT_REQUESTED,CANCELLED,CANCELLED,NONE,0,1,ON_HOLD,NONE,NOT_INITIATED,1249,79434,156709,15,0,-0.5725,0.0303,1,0,BANK_DEBIT_GATEWAY_FAILURE
2456.76,CREDIT_CARD,INDUSIND,STRIPE,SUCCESS,PENDING,AUTHORIZED,CAPTURED,PAID,PROCESSING,RETRYING,200,2,SETTLED,NONE,NONE,43180,47275,166477,2,0,0.293,0.0433,1,0,DELAYED_CONFIRMATION
5519.33,UPI,HDFC,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,656,868,128204,17,0,0.577,0.041,1,0,NORMAL
381.58,CREDIT_CARD,KOTAK,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,DROPPED,404,3,ON_HOLD,NONE,NONE,418,679,189284,12,0,-0.413,0.0327,1,0,MISSING_WEBHOOK
6370.46,UPI,AXIS,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,NONE,419,661,68287,4,0,4.8288,0.0437,1,0,SETTLEMENT_MISMATCH
34178.3,EMI,HDFC,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,606,705,47365,18,0,1.7343,0.0642,1,0,NORMAL
853.63,UPI,ICICI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,3,SETTLED,NONE,NONE,97314,98677,171892,7,0,0.1856,0.0217,1,0,DELAYED_CONFIRMATION
10859.18,UPI,PNB,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,615,804,243569,8,0,1.2623,0.0567,1,0,NORMAL
549.43,DEBIT_CARD,KOTAK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,732,1030,134782,19,1,0.3082,0.0493,1,0,NORMAL
17624.29,UPI,ICICI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,3437,3641,103919,13,0,0.4099,0.075,1,0,NORMAL
3305.16,NET_BANKING,KOTAK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,2978,3339,51964,23,0,-0.0557,0.0394,1,0,NORMAL
4872.7,EMI,SBI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,234,388,145102,18,0,0.3922,0.0492,1,0,NORMAL
995.94,UPI,KOTAK,BILLDESK,PENDING,SUCCESS,AUTHORIZED,CAPTURED,PROCESSING,PROCESSING,SCHEDULED,200,3,SETTLED,NONE,NONE,55071,58923,222724,14,0,-0.0946,0.0534,1,0,DELAYED_CONFIRMATION
1531.87,NET_BANKING,INDUSIND,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,INITIATED,NONE,303797,305152,55139,10,0,0.3926,0.0535,1,0,ORDER_PAYMENT_CONFLICT
764.51,UPI,ICICI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,512,626,180601,8,0,0.8203,0.0328,1,0,NORMAL
400.34,WALLET,HDFC,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,494,669,40909,1,0,-0.166,0.0305,1,0,NORMAL
15270.81,UPI,HDFC,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,675,802,106082,9,0,3.3631,0.0467,1,0,NORMAL
1807.22,UPI,KOTAK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,224,419,28949,8,0,-0.0488,0.0556,1,0,NORMAL
6328.94,EMI,YES_BANK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,NONE,282,550,97601,7,0,1.3368,0.0286,1,0,SETTLEMENT_MISMATCH
10726.91,CREDIT_CARD,INDUSIND,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,425,515,193404,2,0,-0.1418,0.0657,1,0,NORMAL
1967.83,UPI,PNB,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,NONE,NONE,315556,316891,113875,3,0,0.7889,0.042,1,0,ORDER_PAYMENT_CONFLICT
3171.59,EMI,HDFC,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,489,647,4274,11,0,0.1327,0.029,1,0,NORMAL
1626.68,CREDIT_CARD,YES_BANK,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,196,437,47408,21,0,-0.1439,0.045,1,0,NORMAL
987.03,UPI,AXIS,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,704,943,121993,1,0,0.5185,0.0259,1,0,NORMAL
