payment_id,merchant_id,amount,payment_method,bank,gateway,bank_status,gateway_status,auth_status,capture_status,merchant_order_status,merchant_fulfillment_status,webhook_status,webhook_http_code,webhook_attempt_count,settlement_status,refund_status,bank_reversal_status,bank_latency_ms,gateway_latency_ms,transaction_age_seconds,time_of_day_hour,retry_count,amount_deviation_score,historical_merchant_failure_rate,is_amount_matched,is_duplicate_candidate,target_incident_class
pay_synth_0005528,merch_tatacliq,4837.71,DEBIT_CARD,AXIS,RAZORPAY,REVERSED,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,FAILED,NOT_INITIATED,616,726,253137,2,0,0.0079,0.0696,1,0,REFUND_UNCERTAINTY
pay_synth_0000814,merch_zomato,810.12,NET_BANKING,ICICI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,324,428,73070,21,0,0.0185,0.0258,1,0,NORMAL
pay_synth_0003811,merch_amazon_in,1542.34,CREDIT_CARD,AXIS,PAYU,DEBITED,FAILED,TIMEOUT,AUTO_REFUNDED,CANCELLED,CANCELLED,NONE,504,1,ON_HOLD,NONE,NOT_INITIATED,518,70213,212652,2,0,-0.4492,0.0298,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0006946,merch_zepto,919.36,DEBIT_CARD,SBI,BILLDESK,PENDING,FAILED,NONE,AUTO_REFUNDED,FAILED,UNFULFILLED,FAILED,500,1,ON_HOLD,FAILED,AWAITING_ACK,136114,149817,131348,0,2,0.9153,0.0317,1,0,UNRESOLVED
pay_synth_0005680,merch_tatacliq,3558.84,UPI,AXIS,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,NONE,NONE,538,624,110374,18,0,0.0641,0.0644,1,0,SETTLEMENT_MISMATCH
pay_synth_0001805,merch_blinkit,142.36,UPI,HDFC,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,2,SETTLED,NONE,NONE,309,598,258557,7,0,-0.661,0.0421,1,0,NORMAL
pay_synth_0005944,merch_bookmyshow,435.46,UPI,YES_BANK,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,NONE,669,964,18114,1,0,0.0883,0.0574,1,0,SETTLEMENT_MISMATCH
pay_synth_0004347,merch_bookmyshow,1069.18,UPI,SBI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,EXPIRED,UNFULFILLED,FAILED,504,3,SETTLED,NONE,NONE,316,597,118213,19,0,-0.028,0.0485,1,0,MISSING_WEBHOOK
pay_synth_0002462,merch_blinkit,655.81,WALLET,SBI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,2554,3738,152326,3,0,0.5615,0.0329,1,0,NORMAL
pay_synth_0000546,merch_myntra,1177.88,DEBIT_CARD,YES_BANK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,241,536,191915,3,0,-0.3801,0.0448,1,0,NORMAL
pay_synth_0003242,merch_amazon_in,15652.98,CREDIT_CARD,KOTAK,BILLDESK,SUCCESS,PENDING,AUTHORIZED,CAPTURED,PAID,PROCESSING,RETRYING,200,3,SETTLED,NONE,NONE,58249,61650,149261,17,0,4.5903,0.017,1,0,DELAYED_CONFIRMATION
pay_synth_0000739,merch_myntra,5161.04,WALLET,ICICI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,625,786,110589,20,1,1.7163,0.0543,1,1,NORMAL
pay_synth_0000311,merch_tatacliq,4212.29,UPI,SBI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,224,336,63906,0,0,-0.1224,0.0635,1,0,NORMAL
pay_synth_0003522,merch_blinkit,94.09,UPI,INDUSIND,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,SETTLED,NONE,NONE,30401,34687,219916,1,0,-0.776,0.0483,1,0,DELAYED_CONFIRMATION
pay_synth_0001132,merch_amazon_in,3606.62,UPI,PNB,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,426,642,198978,15,0,0.0061,0.0278,1,0,NORMAL
pay_synth_0006891,merch_bookmyshow,2017.41,DEBIT_CARD,KOTAK,CASHFREE,REVERSED,SUCCESS,AUTHORIZED,PENDING,CANCELLED,CANCELLED,RETRYING,404,1,ON_HOLD,NONE,CREDITED_TO_CUSTOMER,13526,43231,205552,10,1,0.834,0.0563,1,0,UNRESOLVED
pay_synth_0004112,merch_makemytrip,7840.52,UPI,AXIS,BILLDESK,SUCCESS,FAILED,TIMEOUT,FAILED,CANCELLED,CANCELLED,FAILED,504,1,ON_HOLD,NONE,NOT_INITIATED,395,52664,64160,18,0,-0.3728,0.0668,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0002770,merch_zomato,639.94,UPI,HDFC,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,683,902,164259,12,0,-0.1112,0.038,1,0,NORMAL
pay_synth_0000921,merch_zomato,1371.18,NET_BANKING,SBI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,493,676,53527,15,0,0.9044,0.0273,1,0,NORMAL
pay_synth_0003588,merch_bookmyshow,634.09,UPI,YES_BANK,STRIPE,SUCCESS,FAILED,TIMEOUT,NOT_REQUESTED,CANCELLED,CANCELLED,FAILED,0,1,ON_HOLD,INITIATED,NOT_INITIATED,831,71614,238856,3,0,-0.4236,0.0425,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0003960,merch_blinkit,469.7,NET_BANKING,YES_BANK,RAZORPAY,SUCCESS,FAILED,TIMEOUT,NOT_REQUESTED,CANCELLED,CANCELLED,NONE,500,1,ON_HOLD,PROCESSED,CREDITED_TO_CUSTOMER,1015,31300,122983,22,0,0.1183,0.0467,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0000039,merch_makemytrip,5633.99,UPI,YES_BANK,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,540,696,247164,0,0,-0.5493,0.0789,1,0,NORMAL
pay_synth_0004460,merch_zepto,714.1,UPI,KOTAK,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,DROPPED,502,2,ON_HOLD,NONE,NONE,497,708,199669,18,0,0.4877,0.0421,1,0,MISSING_WEBHOOK
pay_synth_0004279,merch_bookmyshow,1055.95,UPI,ICICI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,DROPPED,502,3,PENDING,NONE,NONE,285,563,231928,23,0,-0.04,0.0538,1,0,MISSING_WEBHOOK
pay_synth_0002984,merch_amazon_in,3329.6,UPI,HDFC,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,685,780,109106,13,0,0.1891,0.0143,1,0,NORMAL
pay_synth_0005291,merch_makemytrip,32135.75,UPI,INDUSIND,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,ON_HOLD,FAILED,AWAITING_ACK,426,544,64181,13,0,1.5709,0.0787,1,0,REFUND_UNCERTAINTY
pay_synth_0006984,merch_swiggy,434.39,UPI,ICICI,PAYU,PENDING,PENDING,AUTHORIZED,AUTO_REFUNDED,PAID,RETURNED,DROPPED,502,1,DISCREPANCY,FAILED,CREDITED_TO_CUSTOMER,98361,73359,223133,21,1,-0.3317,0.0207,1,0,UNRESOLVED
pay_synth_0005218,merch_bookmyshow,811.48,CREDIT_CARD,ICICI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,PENDING,AWAITING_ACK,561,765,67661,20,0,-0.2623,0.0458,1,0,REFUND_UNCERTAINTY
pay_synth_0002668,merch_swiggy,310.27,CREDIT_CARD,HDFC,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,578,687,193067,13,0,-0.5227,0.0384,1,0,NORMAL
pay_synth_0003224,merch_blinkit,637.39,NET_BANKING,KOTAK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,2,SETTLED,NONE,NONE,87588,87588,97407,15,0,0.5176,0.0464,1,0,DELAYED_CONFIRMATION
pay_synth_0001183,merch_flipkart,6072.39,UPI,KOTAK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,509,602,224906,2,0,0.735,0.0422,1,0,NORMAL
pay_synth_0006347,merch_bookmyshow,848.69,CREDIT_CARD,HDFC,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,INITIATED,NONE,206223,209476,62086,20,0,-0.2285,0.0525,1,0,ORDER_PAYMENT_CONFLICT
pay_synth_0000615,merch_myntra,8242.51,UPI,PNB,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,732,825,53983,7,0,3.3382,0.055,1,0,NORMAL
pay_synth_0006871,merch_swiggy,830.82,CREDIT_CARD,KOTAK,STRIPE,SUCCESS,FAILED,TIMEOUT,CAPTURED,CANCELLED,UNFULFILLED,RETRYING,200,1,FAILED,NONE,NOT_INITIATED,45364,82581,145691,15,0,0.2782,0.0218,1,0,UNRESOLVED
pay_synth_0001467,merch_zomato,1960.97,NET_BANKING,KOTAK,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,544,772,31246,14,0,1.7236,0.026,1,0,NORMAL
pay_synth_0004498,merch_swiggy,1240.27,UPI,SBI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,UNFULFILLED,FAILED,0,3,PENDING,NONE,NONE,498,638,141967,0,0,0.9081,0.0297,1,0,MISSING_WEBHOOK
pay_synth_0003043,merch_tatacliq,3376.02,CREDIT_CARD,ICICI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,225,414,2811,20,0,-0.2967,0.0695,1,0,NORMAL
pay_synth_0000935,merch_zomato,937.54,UPI,SBI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,462,736,37361,14,0,0.3021,0.0379,1,0,NORMAL
pay_synth_0002420,merch_tatacliq,2165.68,UPI,AXIS,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,352,630,243857,0,0,-0.5488,0.0523,1,0,NORMAL
pay_synth_0005086,merch_bookmyshow,4437.6,UPI,AXIS,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,AWAITING_ACK,264,554,95321,10,2,3.0342,0.0418,1,1,DUPLICATE_PAYMENT
pay_synth_0006947,merch_flipkart,1161.43,UPI,AXIS,STRIPE,PENDING,PENDING,NONE,AUTO_REFUNDED,EXPIRED,RETURNED,DROPPED,0,1,DISCREPANCY,PENDING,NOT_INITIATED,121168,14521,157308,10,0,-0.6682,0.0395,1,0,UNRESOLVED
pay_synth_0005668,merch_zomato,1106.77,UPI,INDUSIND,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,NONE,468,587,147316,6,0,0.0307,0.0207,1,0,SETTLEMENT_MISMATCH
pay_synth_0004823,merch_myntra,1143.91,CREDIT_CARD,AXIS,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,PROCESSED,CREDITED_TO_CUSTOMER,483,651,166671,17,4,-0.3979,0.0407,1,1,DUPLICATE_PAYMENT
pay_synth_0000827,merch_flipkart,9029.58,UPI,AXIS,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,306,594,71453,1,0,1.5799,0.0331,1,0,NORMAL
pay_synth_0001522,merch_flipkart,4963.06,UPI,AXIS,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,210,404,107801,13,0,0.418,0.0314,1,0,NORMAL
pay_synth_0002931,merch_blinkit,707.51,UPI,AXIS,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,580,802,24394,17,0,0.6845,0.0487,1,0,NORMAL
pay_synth_0004233,merch_flipkart,2426.01,EMI,PNB,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,DROPPED,500,5,SETTLED,NONE,NONE,654,931,172594,17,0,-0.3069,0.0365,1,0,MISSING_WEBHOOK
pay_synth_0000629,merch_makemytrip,12925.0,UPI,ICICI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,204,522,69781,1,0,0.034,0.0647,1,0,NORMAL
pay_synth_0004431,merch_makemytrip,4293.21,NET_BANKING,SBI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,EXPIRED,UNFULFILLED,FAILED,504,4,PENDING,NONE,NONE,458,642,153551,0,0,-0.6565,0.0728,1,0,MISSING_WEBHOOK
pay_synth_0003854,merch_zepto,247.03,UPI,AXIS,PAYU,DEBITED,FAILED,FAILED,AUTO_REFUNDED,EXPIRED,CANCELLED,DELIVERED,200,1,ON_HOLD,NONE,NOT_INITIATED,402,68805,131505,7,0,-0.4854,0.0394,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0000391,merch_flipkart,2041.56,CREDIT_CARD,ICICI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,474,663,180556,23,0,-0.4167,0.0322,1,0,NORMAL
pay_synth_0004346,merch_amazon_in,2846.26,UPI,PNB,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,UNFULFILLED,DROPPED,502,3,PENDING,NONE,NONE,357,441,203037,2,0,0.0165,0.0152,1,0,MISSING_WEBHOOK
pay_synth_0006821,merch_tatacliq,15860.6,NET_BANKING,INDUSIND,STRIPE,REVERSED,PENDING,AUTHORIZED,FAILED,CANCELLED,CANCELLED,FAILED,200,1,FAILED,MANUAL_INTERVENTION_REQUIRED,NOT_INITIATED,119437,113097,52069,5,1,2.3043,0.0694,1,0,UNRESOLVED
pay_synth_0003991,merch_makemytrip,4536.79,CREDIT_CARD,KOTAK,BILLDESK,SUCCESS,TIMED_OUT,TIMEOUT,FAILED,CANCELLED,CANCELLED,FAILED,500,1,ON_HOLD,INITIATED,NOT_INITIATED,1626,51276,245660,19,0,-0.6371,0.0738,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0000401,merch_myntra,729.93,DEBIT_CARD,ICICI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,6603,8055,41316,4,0,-0.6158,0.0506,1,0,NORMAL
pay_synth_0004807,merch_makemytrip,8022.99,DEBIT_CARD,ICICI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,AWAITING_ACK,465,652,84898,2,2,-0.3582,0.0689,1,1,DUPLICATE_PAYMENT
pay_synth_0005136,merch_bookmyshow,1133.65,CREDIT_CARD,SBI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,PROCESSED,CREDITED_TO_CUSTOMER,589,840,237735,8,3,0.0306,0.0548,1,1,DUPLICATE_PAYMENT
pay_synth_0005651,merch_myntra,1709.48,UPI,HDFC,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,347,630,174205,16,0,0.092,0.0578,1,0,SETTLEMENT_MISMATCH
pay_synth_0003360,merch_zepto,266.65,UPI,SBI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,3,PENDING,NONE,NONE,20252,24789,29724,17,0,-0.4445,0.0404,1,0,DELAYED_CONFIRMATION
pay_synth_0000047,merch_myntra,1441.19,NET_BANKING,INDUSIND,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,454,616,216491,13,0,-0.2415,0.0523,1,0,NORMAL
pay_synth_0006711,merch_blinkit,799.33,UPI,YES_BANK,CASHFREE,REVERSED,FAILED,NONE,FAILED,CANCELLED,CANCELLED,FAILED,404,1,FAILED,NONE,CREDITED_TO_CUSTOMER,106095,128811,4269,16,0,0.9032,0.0439,1,0,UNRESOLVED
pay_synth_0006896,merch_myntra,1375.17,UPI,ICICI,STRIPE,PENDING,PENDING,AUTHORIZED,CAPTURED,PAID,RETURNED,FAILED,500,1,PENDING,PENDING,AWAITING_ACK,75334,139628,229790,9,3,-0.2762,0.0425,1,0,UNRESOLVED
pay_synth_0003643,merch_makemytrip,6901.6,EMI,INDUSIND,PAYU,DEBITED,FAILED,FAILED,FAILED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,PROCESSED,CREDITED_TO_CUSTOMER,591,48944,30886,12,0,-0.4479,0.0658,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0003727,merch_bookmyshow,1482.06,UPI,YES_BANK,PAYU,SUCCESS,FAILED,FAILED,NOT_REQUESTED,CANCELLED,CANCELLED,FAILED,500,1,ON_HOLD,NONE,NOT_INITIATED,1531,74778,252819,18,0,0.3473,0.0406,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0006403,merch_bookmyshow,883.29,NET_BANKING,ICICI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,INITIATED,NONE,292789,296065,91845,19,0,-0.197,0.0495,1,0,ORDER_PAYMENT_CONFLICT
pay_synth_0005209,merch_zepto,259.37,UPI,SBI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,MANUAL_INTERVENTION_REQUIRED,AWAITING_ACK,512,784,65469,22,0,-0.4596,0.0465,1,0,REFUND_UNCERTAINTY
pay_synth_0005320,merch_amazon_in,3872.08,CREDIT_CARD,PNB,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,PENDING,AWAITING_ACK,749,960,198822,10,0,0.3829,0.014,1,0,REFUND_UNCERTAINTY
pay_synth_0006791,merch_flipkart,3318.91,UPI,KOTAK,PAYU,DEBITED,FAILED,AUTHORIZED,FAILED,FAILED,PROCESSING,DROPPED,404,1,ON_HOLD,NONE,CREDITED_TO_CUSTOMER,28496,126883,161340,0,1,-0.0517,0.0315,1,0,UNRESOLVED
pay_synth_0002422,merch_amazon_in,5648.41,UPI,HDFC,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,553,719,74195,10,0,1.0173,0.0155,1,0,NORMAL
pay_synth_0001751,merch_zepto,94.81,UPI,PNB,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,277,381,75607,5,0,-0.8025,0.0482,1,0,NORMAL
pay_synth_0006764,merch_myntra,5166.56,UPI,YES_BANK,BILLDESK,PENDING,SUCCESS,AUTHORIZED,FAILED,PENDING_PAYMENT,CANCELLED,DELIVERED,200,1,FAILED,PENDING,AWAITING_ACK,37092,86381,178678,7,2,1.7192,0.0406,1,0,UNRESOLVED
pay_synth_0006696,merch_tatacliq,2511.54,CREDIT_CARD,KOTAK,PAYU,DEBITED,PENDING,FAILED,AUTO_REFUNDED,PAID,UNFULFILLED,SCHEDULED,200,1,ON_HOLD,NONE,CREDITED_TO_CUSTOMER,67973,119071,202964,11,1,-0.4768,0.0682,1,0,UNRESOLVED
pay_synth_0004063,merch_tatacliq,2713.04,DEBIT_CARD,YES_BANK,BILLDESK,DEBITED,TIMED_OUT,FAILED,FAILED,FAILED,CANCELLED,FAILED,504,1,ON_HOLD,INITIATED,NOT_INITIATED,745,35280,123920,16,0,-0.4348,0.0505,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0000339,merch_zomato,922.43,UPI,INDUSIND,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,586,800,6941,1,0,0.2812,0.0279,1,0,NORMAL
pay_synth_0000216,merch_swiggy,1024.9,UPI,AXIS,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,491,760,205683,18,0,0.5768,0.0311,1,0,NORMAL
pay_synth_0003664,merch_tatacliq,5789.48,WALLET,YES_BANK,RAZORPAY,DEBITED,FAILED,FAILED,FAILED,EXPIRED,CANCELLED,NONE,500,1,ON_HOLD,PROCESSED,CREDITED_TO_CUSTOMER,865,42053,142825,6,0,0.2061,0.0571,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0001342,merch_makemytrip,12522.87,DEBIT_CARD,KOTAK,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,416,711,12200,12,0,0.0018,0.0747,1,0,NORMAL
pay_synth_0006396,merch_tatacliq,7800.4,UPI,AXIS,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,PROCESSED,NONE,214035,215540,108471,9,0,0.6251,0.053,1,0,ORDER_PAYMENT_CONFLICT
pay_synth_0003895,merch_amazon_in,2211.76,UPI,HDFC,BILLDESK,SUCCESS,FAILED,TIMEOUT,FAILED,EXPIRED,CANCELLED,DELIVERED,200,1,ON_HOLD,INITIATED,NOT_INITIATED,1452,66642,11678,21,0,-0.2101,0.0143,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0003641,merch_tatacliq,3562.48,WALLET,INDUSIND,BILLDESK,SUCCESS,TIMED_OUT,TIMEOUT,FAILED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,NONE,NOT_INITIATED,996,74296,204029,20,0,-0.2578,0.0693,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0000330,merch_bookmyshow,1603.71,UPI,SBI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,3,SETTLED,NONE,NONE,613,815,209553,16,0,0.4579,0.0456,1,0,NORMAL
pay_synth_0005502,merch_zomato,991.46,UPI,SBI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,PENDING,NOT_INITIATED,705,786,227690,10,0,0.377,0.0377,1,0,REFUND_UNCERTAINTY
pay_synth_0003005,merch_zepto,670.3,NET_BANKING,PNB,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,2538,3852,26143,18,0,0.3965,0.035,1,0,NORMAL
pay_synth_0006680,merch_zomato,517.69,CREDIT_CARD,YES_BANK,STRIPE,DEBITED,SUCCESS,TIMEOUT,CAPTURED,PAID,CANCELLED,FAILED,0,1,FAILED,FAILED,NOT_INITIATED,102974,42464,214196,7,1,-0.281,0.0259,1,0,UNRESOLVED
pay_synth_0003116,merch_zomato,837.26,UPI,KOTAK,BILLDESK,SUCCESS,PENDING,AUTHORIZED,CAPTURED,PENDING_PAYMENT,PROCESSING,DELIVERED,200,2,PENDING,NONE,NONE,23070,26943,48741,22,0,0.1629,0.0248,1,0,DELAYED_CONFIRMATION
pay_synth_0006767,merch_bookmyshow,3961.66,NET_BANKING,PNB,CASHFREE,PENDING,FAILED,NONE,AUTO_REFUNDED,PAID,RETURNED,SCHEDULED,502,1,FAILED,MANUAL_INTERVENTION_REQUIRED,CREDITED_TO_CUSTOMER,85998,58390,235972,19,2,2.6015,0.0566,1,0,UNRESOLVED
pay_synth_0002323,merch_zepto,631.72,UPI,YES_BANK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,349,496,210325,12,0,0.3161,0.0312,1,0,NORMAL
pay_synth_0004198,merch_makemytrip,4885.83,UPI,ICICI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,DROPPED,404,3,ON_HOLD,NONE,NONE,495,782,197105,9,0,-0.6091,0.0713,1,0,MISSING_WEBHOOK
pay_synth_0003550,merch_zepto,469.79,UPI,SBI,CASHFREE,PENDING,SUCCESS,AUTHORIZED,CAPTURED,PROCESSING,PROCESSING,DELIVERED,200,1,SETTLED,NONE,NONE,72294,73600,172828,19,0,-0.0213,0.0448,1,0,DELAYED_CONFIRMATION
pay_synth_0001459,merch_myntra,4119.39,WALLET,YES_BANK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,7874,8532,78904,5,0,1.1681,0.0533,1,0,NORMAL
pay_synth_0000172,merch_blinkit,257.44,UPI,AXIS,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,733,897,177510,12,0,-0.387,0.0486,1,0,NORMAL
pay_synth_0004204,merch_makemytrip,6985.82,CREDIT_CARD,YES_BANK,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,UNFULFILLED,DROPPED,504,5,PENDING,NONE,NONE,554,807,65164,7,0,-0.4411,0.0622,1,0,MISSING_WEBHOOK
